,lenght,name,raws,time
901,20,second,181,0.21337389946
902,10,second,182,0.0619220733643
903,11,second,182,0.0685758590698
904,12,second,182,0.0861859321594
905,13,second,182,0.0910220146179
906,14,second,182,0.102520942688
907,15,second,182,0.11331486702
908,16,second,182,0.144258975983
909,17,second,182,0.161172866821
910,18,second,182,0.177796125412
911,19,second,182,0.194443941116
912,20,second,182,0.213392972946
913,10,second,183,0.0612258911133
914,11,second,183,0.0718920230865
915,12,second,183,0.0814301967621
916,13,second,183,0.0960509777069
917,14,second,183,0.101507902145
918,15,second,183,0.117647886276
919,16,second,183,0.145769119263
920,17,second,183,0.162003993988
921,18,second,183,0.175132036209
922,19,second,183,0.202826023102
923,20,second,183,0.218425035477
924,10,second,184,0.0607938766479
925,11,second,184,0.0717830657959
926,12,second,184,0.0825901031494
927,13,second,184,0.0894818305969
928,14,second,184,0.104871034622
929,15,second,184,0.116214990616
930,16,second,184,0.14696097374
931,17,second,184,0.164665937424
932,18,second,184,0.178769111633
933,19,second,184,0.200929880142
934,20,second,184,0.214354991913
935,10,second,185,0.0597920417786
936,11,second,185,0.0752429962158
937,12,second,185,0.0844128131866
938,13,second,185,0.0931940078735
939,14,second,185,0.105334997177
940,15,second,185,0.115369081497
941,16,second,185,0.149471998215
942,17,second,185,0.163541078568
943,18,second,185,0.179282903671
944,19,second,185,0.200237989426
945,20,second,185,0.216089963913
946,10,second,186,0.0574769973755
947,11,second,186,0.0742299556732
948,12,second,186,0.0854918956757
949,13,second,186,0.0994460582733
950,14,second,186,0.101839065552
951,15,second,186,0.11439204216
952,16,second,186,0.146703958511
953,17,second,186,0.165590047836
954,18,second,186,0.181604146957
955,19,second,186,0.204102993011
956,20,second,186,0.218562841415
957,10,second,187,0.0610740184784
958,11,second,187,0.0759880542755
959,12,second,187,0.0799090862274
960,13,second,187,0.0951900482178
961,14,second,187,0.109334945679
962,15,second,187,0.121012926102
963,16,second,187,0.151394844055
964,17,second,187,0.171382904053
965,18,second,187,0.18044090271
966,19,second,187,0.199240207672
967,20,second,187,0.220853090286
968,10,second,188,0.0607891082764
969,11,second,188,0.0722079277039
970,12,second,188,0.0855920314789
971,13,second,188,0.0961430072784
972,14,second,188,0.107414960861
973,15,second,188,0.117311954498
974,16,second,188,0.148079872131
975,17,second,188,0.164958000183
976,18,second,188,0.183043003082
977,19,second,188,0.202801942825
978,20,second,188,0.224763870239
979,10,second,189,0.0613119602203
980,11,second,189,0.0779430866241
981,12,second,189,0.0819230079651
982,13,second,189,0.0971539020538
983,14,second,189,0.106267929077
984,15,second,189,0.119944095612
985,16,second,189,0.149549007416
986,17,second,189,0.166622877121
987,18,second,189,0.18692612648
988,19,second,189,0.207640886307
989,20,second,189,0.227450847626
990,10,second,190,0.0619449615479
991,11,second,190,0.0777661800385
992,12,second,190,0.0868799686432
993,13,second,190,0.0977118015289
994,14,second,190,0.109508037567
995,15,second,190,0.11888384819
996,16,second,190,0.15122294426
997,17,second,190,0.169100046158
998,18,second,190,0.188014984131
999,19,second,190,0.206838130951
1000,20,second,190,0.229637861252
1001,10,second,191,0.0619130134583
1002,11,second,191,0.0751221179962
1003,12,second,191,0.0881938934326
1004,13,second,191,0.0966119766235
1005,14,second,191,0.103887081146
1006,15,second,191,0.119817972183
1007,16,second,191,0.150326967239
1008,17,second,191,0.168009996414
1009,18,second,191,0.186897993088
1010,19,second,191,0.203696012497
1011,20,second,191,0.227530956268
1012,10,second,192,0.065789937973
1013,11,second,192,0.0757808685303
1014,12,second,192,0.0844259262085
1015,13,second,192,0.094596862793
1016,14,second,192,0.106992959976
1017,15,second,192,0.119220972061
1018,16,second,192,0.155534029007
1019,17,second,192,0.166934013367
1020,18,second,192,0.188426971436
1021,19,second,192,0.209680080414
1022,20,second,192,0.227293968201
1023,10,second,193,0.0624380111694
1024,11,second,193,0.0743379592896
1025,12,second,193,0.0840990543365
1026,13,second,193,0.0985760688782
1027,14,second,193,0.107220888138
1028,15,second,193,0.12060713768
1029,16,second,193,0.152518987656
1030,17,second,193,0.173583030701
1031,18,second,193,0.188760995865
1032,19,second,193,0.204824924469
1033,20,second,193,0.227455854416
1034,10,second,194,0.0623140335083
1035,11,second,194,0.0741350650787
1036,12,second,194,0.0881958007812
1037,13,second,194,0.100324869156
1038,14,second,194,0.114458084106
1039,15,second,194,0.120347976685
1040,16,second,194,0.148741006851
1041,17,second,194,0.16921710968
1042,18,second,194,0.1928191185
1043,19,second,194,0.206377983093
1044,20,second,194,0.229737997055
1045,10,second,195,0.06609582901
1046,11,second,195,0.0782730579376
1047,12,second,195,0.0843880176544
1048,13,second,195,0.0997068881989
1049,14,second,195,0.108721017838
1050,15,second,195,0.121489048004
1051,16,second,195,0.153670072556
1052,17,second,195,0.175205945969
1053,18,second,195,0.191042900085
1054,19,second,195,0.209273099899
1055,20,second,195,0.229593992233
1056,10,second,196,0.0637578964233
1057,11,second,196,0.0797820091248
1058,12,second,196,0.0882999897003
1059,13,second,196,0.0982730388641
1060,14,second,196,0.110424041748
1061,15,second,196,0.125554800034
1062,16,second,196,0.154190063477
1063,17,second,196,0.173645019531
1064,18,second,196,0.192949771881
1065,19,second,196,0.210088014603
1066,20,second,196,0.233221054077
1067,10,second,197,0.0663299560547
1068,11,second,197,0.0768759250641
1069,12,second,197,0.0889241695404
1070,13,second,197,0.095892906189
1071,14,second,197,0.110299110413
1072,15,second,197,0.121431827545
1073,16,second,197,0.158218860626
1074,17,second,197,0.186699151993
1075,18,second,197,0.189280033112
1076,19,second,197,0.210498094559
1077,20,second,197,0.236555099487
1078,10,second,198,0.0642130374908
1079,11,second,198,0.0779209136963
1080,12,second,198,0.0867910385132
1081,13,second,198,0.105391025543
1082,14,second,198,0.114776849747
1083,15,second,198,0.121568918228
1084,16,second,198,0.152978181839
1085,17,second,198,0.175925970078
1086,18,second,198,0.198099851608
1087,19,second,198,0.212906837463
1088,20,second,198,0.232475996017
1089,10,second,199,0.0673139095306
1090,11,second,199,0.0745329856873
1091,12,second,199,0.0942778587341
1092,13,second,199,0.0992209911346
1093,14,second,199,0.109823942184
1094,15,second,199,0.123840093613
1095,16,second,199,0.157799959183
1096,17,second,199,0.176288127899
1097,18,second,199,0.19508099556
1098,19,second,199,0.21518611908
1099,20,second,199,0.233824014664
1100,10,second,200,0.0665378570557
1101,11,second,200,0.0746619701385
1102,12,second,200,0.0911259651184
1103,13,second,200,0.103785991669
1104,14,second,200,0.114550113678
1105,15,second,200,0.127950906754
1106,16,second,200,0.155514955521
1107,17,second,200,0.179430007935
1108,18,second,200,0.195952892303
1109,19,second,200,0.221881866455
1110,20,second,200,0.238179922104
1111,10,second,201,0.0680260658264
1112,11,second,201,0.0770308971405
1113,12,second,201,0.089714050293
1114,13,second,201,0.102355003357
1115,14,second,201,0.109983921051
1116,15,second,201,0.122363090515
1117,16,second,201,0.160634994507
1118,17,second,201,0.175414800644
1119,18,second,201,0.195736885071
1120,19,second,201,0.216848134995
1121,20,second,201,0.238928079605
1122,10,second,202,0.0661950111389
1123,11,second,202,0.0778110027313
1124,12,second,202,0.0901880264282
1125,13,second,202,0.101412057877
1126,14,second,202,0.109938144684
1127,15,second,202,0.130160093307
1128,16,second,202,0.160520076752
1129,17,second,202,0.220392942429
1130,18,second,202,0.196519851685
1131,19,second,202,0.216921806335
1132,20,second,202,0.23534488678
1133,10,second,203,0.069198846817
1134,11,second,203,0.0816419124603
1135,12,second,203,0.0871500968933
1136,13,second,203,0.0993669033051
1137,14,second,203,0.115104913712
1138,15,second,203,0.127516031265
1139,16,second,203,0.163107156754
1140,17,second,203,0.182219982147
1141,18,second,203,0.199312925339
1142,19,second,203,0.219043970108
1143,20,second,203,0.24920296669
1144,10,second,204,0.0662689208984
1145,11,second,204,0.0775859355927
1146,12,second,204,0.0895941257477
1147,13,second,204,0.103776931763
1148,14,second,204,0.112655162811
1149,15,second,204,0.126144886017
1150,16,second,204,0.161108016968
1151,17,second,204,0.18198800087
1152,18,second,204,0.199407815933
1153,19,second,204,0.218707084656
1154,20,second,204,0.244227170944
1155,10,second,205,0.0646858215332
1156,11,second,205,0.0794959068298
1157,12,second,205,0.0916879177094
1158,13,second,205,0.106151819229
1159,14,second,205,0.113507032394
1160,15,second,205,0.129491090775
1161,16,second,205,0.160520792007
1162,17,second,205,0.186949014664
1163,18,second,205,0.199407100677
1164,19,second,205,0.221771001816
1165,20,second,205,0.292541027069
1166,10,second,206,0.065703868866
1167,11,second,206,0.0808160305023
1168,12,second,206,0.0908329486847
1169,13,second,206,0.106723070145
1170,14,second,206,0.115208148956
1171,15,second,206,0.127956151962
1172,16,second,206,0.163403987885
1173,17,second,206,0.181021213531
1174,18,second,206,0.200476169586
1175,19,second,206,0.223836898804
1176,20,second,206,0.242865085602
1177,10,second,207,0.0654330253601
1178,11,second,207,0.0824851989746
1179,12,second,207,0.0905048847198
1180,13,second,207,0.107955932617
1181,14,second,207,0.112992048264
1182,15,second,207,0.145825147629
1183,16,second,207,0.173259019852
1184,17,second,207,0.215085029602
1185,18,second,207,0.202414989471
1186,19,second,207,0.225292921066
1187,20,second,207,0.243065834045
1188,10,second,208,0.0664439201355
1189,11,second,208,0.0757870674133
1190,12,second,208,0.0910940170288
1191,13,second,208,0.101703882217
1192,14,second,208,0.116360902786
1193,15,second,208,0.130661010742
1194,16,second,208,0.165338993073
1195,17,second,208,0.185862064362
1196,18,second,208,0.202912807465
1197,19,second,208,0.229317903519
1198,20,second,208,0.246444940567
1199,10,second,209,0.0629191398621
1200,11,second,209,0.079952955246
1201,12,second,209,0.0871260166168
1202,13,second,209,0.10338807106
1203,14,second,209,0.117453098297
1204,15,second,209,0.127007961273
1205,16,second,209,0.172680854797
1206,17,second,209,0.198873996735
1207,18,second,209,0.234476804733
1208,19,second,209,0.225543022156
1209,20,second,209,0.245829820633
1210,10,second,210,0.066691160202
1211,11,second,210,0.0807189941406
1212,12,second,210,0.0975131988525
1213,13,second,210,0.105604171753
1214,14,second,210,0.115597009659
1215,15,second,210,0.128560066223
1216,16,second,210,0.18035697937
1217,17,second,210,0.185580015182
1218,18,second,210,0.205972194672
1219,19,second,210,0.227725982666
1220,20,second,210,0.246790885925
1221,10,second,211,0.0697610378265
1222,11,second,211,0.0821030139923
1223,12,second,211,0.096421957016
1224,13,second,211,0.104334831238
1225,14,second,211,0.119152069092
1226,15,second,211,0.133844852448
1227,16,second,211,0.165418863297
1228,17,second,211,0.184802055359
1229,18,second,211,0.204730033875
1230,19,second,211,0.412416934967
1231,20,second,211,0.248934984207
1232,10,second,212,0.0684099197388
1233,11,second,212,0.0856380462646
1234,12,second,212,0.0922379493713
1235,13,second,212,0.146661996841
1236,14,second,212,0.159169912338
1237,15,second,212,0.20542883873
1238,16,second,212,0.164819002151
1239,17,second,212,0.185689926147
1240,18,second,212,0.20663690567
1241,19,second,212,0.230527162552
1242,20,second,212,0.263615846634
1243,10,second,213,0.0669889450073
1244,11,second,213,0.0830800533295
1245,12,second,213,0.0944910049438
1246,13,second,213,0.103329896927
1247,14,second,213,0.122272968292
1248,15,second,213,0.129348039627
1249,16,second,213,0.170599937439
1250,17,second,213,0.193230867386
1251,18,second,213,0.20556807518
1252,19,second,213,0.245904922485
1253,20,second,213,0.283798933029
1254,10,second,214,0.0683698654175
1255,11,second,214,0.081414937973
1256,12,second,214,0.0943810939789
1257,13,second,214,0.107052087784
1258,14,second,214,0.118876934052
1259,15,second,214,0.129040956497
1260,16,second,214,0.16775393486
1261,17,second,214,0.189028978348
1262,18,second,214,0.221752882004
1263,19,second,214,0.233863115311
1264,20,second,214,0.248850107193
1265,10,second,215,0.0657370090485
1266,11,second,215,0.087082862854
1267,12,second,215,0.0934278964996
1268,13,second,215,0.103662967682
1269,14,second,215,0.117634057999
1270,15,second,215,0.134525060654
1271,16,second,215,0.171287059784
1272,17,second,215,0.18946814537
1273,18,second,215,0.210431814194
1274,19,second,215,0.256778001785
1275,20,second,215,0.263814926147
1276,10,second,216,0.0685119628906
1277,11,second,216,0.0790700912476
1278,12,second,216,0.0932228565216
1279,13,second,216,0.103310108185
1280,14,second,216,0.120786905289
1281,15,second,216,0.132723093033
1282,16,second,216,0.175493001938
1283,17,second,216,0.200423002243
1284,18,second,216,0.208817958832
1285,19,second,216,0.254493951797
1286,20,second,216,0.260079145432
1287,10,second,217,0.0684208869934
1288,11,second,217,0.0865409374237
1289,12,second,217,0.0944910049438
1290,13,second,217,0.108690023422
1291,14,second,217,0.121477127075
1292,15,second,217,0.132907152176
1293,16,second,217,0.174521923065
1294,17,second,217,0.206947088242
1295,18,second,217,0.210753917694
1296,19,second,217,0.239346027374
1297,20,second,217,0.271591186523
1298,10,second,218,0.0769481658936
1299,11,second,218,0.08145403862
1300,12,second,218,0.094841003418
1301,13,second,218,0.108533859253
1302,14,second,218,0.133098840714
1303,15,second,218,0.131875991821
1304,16,second,218,0.172877073288
1305,17,second,218,0.196180105209
1306,18,second,218,0.211848020554
1307,19,second,218,0.239826202393
1308,20,second,218,0.264612913132
1309,10,second,219,0.0689198970795
1310,11,second,219,0.0929131507874
1311,12,second,219,0.0956749916077
1312,13,second,219,0.111152887344
1313,14,second,219,0.122279167175
1314,15,second,219,0.133777141571
1315,16,second,219,0.175360918045
1316,17,second,219,0.191069126129
1317,18,second,219,0.211819887161
1318,19,second,219,0.237123012543
1319,20,second,219,0.280174016953
1320,10,second,220,0.0699241161346
1321,11,second,220,0.0812759399414
1322,12,second,220,0.0910279750824
1323,13,second,220,0.109740972519
1324,14,second,220,0.116822004318
1325,15,second,220,0.13553404808
1326,16,second,220,0.17053103447
1327,17,second,220,0.195507049561
1328,18,second,220,0.231354951859
1329,19,second,220,0.238901853561
1330,20,second,220,0.2642390728
1331,10,second,221,0.0763609409332
1332,11,second,221,0.0816829204559
1333,12,second,221,0.0952250957489
1334,13,second,221,0.110355854034
1335,14,second,221,0.120254993439
1336,15,second,221,0.132961034775
1337,16,second,221,0.187504053116
1338,17,second,221,0.208683013916
1339,18,second,221,0.214134931564
1340,19,second,221,0.249111890793
1341,20,second,221,0.258624792099
1342,10,second,222,0.0715441703796
1343,11,second,222,0.0830438137054
1344,12,second,222,0.107131958008
1345,13,second,222,0.1101770401
1346,14,second,222,0.11737704277
1347,15,second,222,0.133778810501
1348,16,second,222,0.184935808182
1349,17,second,222,0.194766998291
1350,18,second,222,0.216714859009
1351,19,second,222,0.243691921234
1352,20,second,222,0.278190135956
1353,10,second,223,0.0687489509583
1354,11,second,223,0.0840220451355
1355,12,second,223,0.0936541557312
1356,13,second,223,0.108446121216
1357,14,second,223,0.120465993881
1358,15,second,223,0.139279127121
1359,16,second,223,0.173346996307
1360,17,second,223,0.195276021957
1361,18,second,223,0.227919101715
1362,19,second,223,0.245043039322
1363,20,second,223,0.263062953949
1364,10,second,224,0.0729241371155
1365,11,second,224,0.0851218700409
1366,12,second,224,0.0941078662872
1367,13,second,224,0.110707044601
1368,14,second,224,0.121338129044
1369,15,second,224,0.13701581955
1370,16,second,224,0.179427862167
1371,17,second,224,0.200460910797
1372,18,second,224,0.219662904739
1373,19,second,224,0.244229078293
1374,20,second,224,0.266672134399
1375,10,second,225,0.0695910453796
1376,11,second,225,0.0820989608765
1377,12,second,225,0.113875150681
1378,13,second,225,0.110579967499
1379,14,second,225,0.121935844421
1380,15,second,225,0.135306835175
1381,16,second,225,0.173847913742
1382,17,second,225,0.202334880829
1383,18,second,225,0.217794895172
1384,19,second,225,0.247273921967
1385,20,second,225,0.269097805023
1386,10,second,226,0.0733048915863
1387,11,second,226,0.0907580852509
1388,12,second,226,0.0994319915771
1389,13,second,226,0.109905958176
1390,14,second,226,0.126991033554
1391,15,second,226,0.14154291153
1392,16,second,226,0.177463054657
1393,17,second,226,0.197160959244
1394,18,second,226,0.221987962723
1395,19,second,226,0.243741989136
1396,20,second,226,0.271073102951
1397,10,second,227,0.0736720561981
1398,11,second,227,0.0853691101074
1399,12,second,227,0.0952370166779
1400,13,second,227,0.112062931061
1401,14,second,227,0.12605214119
1402,15,second,227,0.15561914444
1403,16,second,227,0.176503896713
1404,17,second,227,0.20353102684
1405,18,second,227,0.22225689888
1406,19,second,227,0.246833086014
1407,20,second,227,0.269443035126
1408,10,second,228,0.0708329677582
1409,11,second,228,0.0958251953125
1410,12,second,228,0.0938649177551
1411,13,second,228,0.108872890472
1412,14,second,228,0.122704029083
1413,15,second,228,0.137546062469
1414,16,second,228,0.180253982544
1415,17,second,228,0.201967000961
1416,18,second,228,0.220857143402
1417,19,second,228,0.259310007095
1418,20,second,228,0.270528078079
1419,10,second,229,0.0719749927521
1420,11,second,229,0.0882630348206
1421,12,second,229,0.0977640151978
1422,13,second,229,0.113955974579
1423,14,second,229,0.123163938522
1424,15,second,229,0.136191129684
1425,16,second,229,0.182739973068
1426,17,second,229,0.222602844238
1427,18,second,229,0.225952863693
1428,19,second,229,0.248588085175
1429,20,second,229,0.274368047714
1430,10,second,230,0.073844909668
1431,11,second,230,0.086925983429
1432,12,second,230,0.0985510349274
1433,13,second,230,0.120154857635
1434,14,second,230,0.126648187637
1435,15,second,230,0.14683508873
1436,16,second,230,0.182487010956
1437,17,second,230,0.202466011047
1438,18,second,230,0.225080013275
1439,19,second,230,0.25768494606
1440,20,second,230,0.28653383255
1441,10,second,231,0.0725951194763
1442,11,second,231,0.0842418670654
1443,12,second,231,0.0978000164032
1444,13,second,231,0.114911079407
1445,14,second,231,0.124732971191
1446,15,second,231,0.142532110214
1447,16,second,231,0.185528993607
1448,17,second,231,0.203278064728
1449,18,second,231,0.241619110107
1450,19,second,231,0.248550891876
1451,20,second,231,0.282559871674
1452,10,second,232,0.076672077179
1453,11,second,232,0.0860741138458
1454,12,second,232,0.0970900058746
1455,13,second,232,0.109539031982
1456,14,second,232,0.128019094467
1457,15,second,232,0.14892411232
1458,16,second,232,0.182083129883
1459,17,second,232,0.210815191269
1460,18,second,232,0.222524881363
1461,19,second,232,0.257264137268
1462,20,second,232,0.273106098175
1463,10,second,233,0.0731229782104
1464,11,second,233,0.108772039413
1465,12,second,233,0.0983531475067
1466,13,second,233,0.115818023682
1467,14,second,233,0.124737024307
1468,15,second,233,0.142665863037
1469,16,second,233,0.183697938919
1470,17,second,233,0.207103013992
1471,18,second,233,0.229480028152
1472,19,second,233,0.264814853668
1473,20,second,233,0.276171922684
1474,10,second,234,0.0735530853271
1475,11,second,234,0.082939863205
1476,12,second,234,0.098837852478
1477,13,second,234,0.119199037552
1478,14,second,234,0.125509023666
1479,15,second,234,0.143368005753
1480,16,second,234,0.180979967117
1481,17,second,234,0.223438978195
1482,18,second,234,0.229812860489
1483,19,second,234,0.256124973297
1484,20,second,234,0.274126052856
1485,10,second,235,0.071252822876
1486,11,second,235,0.093544960022
1487,12,second,235,0.101813077927
1488,13,second,235,0.126419067383
1489,14,second,235,0.123687028885
1490,15,second,235,0.142069816589
1491,16,second,235,0.180788993835
1492,17,second,235,0.208435058594
1493,18,second,235,0.234295845032
1494,19,second,235,0.268898963928
1495,20,second,235,0.295980215073
1496,10,second,236,0.0755450725555
1497,11,second,236,0.0890049934387
1498,12,second,236,0.103014945984
1499,13,second,236,0.116267204285
1500,14,second,236,0.124465942383
1501,15,second,236,0.141190052032
1502,16,second,236,0.19415307045
1503,17,second,236,0.209208965302
1504,18,second,236,0.246052980423
1505,19,second,236,0.256203889847
1506,20,second,236,0.280667066574
1507,10,second,237,0.074905872345
1508,11,second,237,0.0865659713745
1509,12,second,237,0.100959062576
1510,13,second,237,0.116012096405
1511,14,second,237,0.129954814911
1512,15,second,237,0.162817001343
1513,16,second,237,0.187836885452
1514,17,second,237,0.210397958755
1515,18,second,237,0.228973865509
1516,19,second,237,0.257896900177
1517,20,second,237,0.280557870865
1518,10,second,238,0.0899789333344
1519,11,second,238,0.0895137786865
1520,12,second,238,0.101340055466
1521,13,second,238,0.120943069458
1522,14,second,238,0.127942085266
1523,15,second,238,0.144307136536
1524,16,second,238,0.183575153351
1525,17,second,238,0.220938920975
1526,18,second,238,0.241272926331
1527,19,second,238,0.259598970413
1528,20,second,238,0.282029151917
1529,10,second,239,0.0778429508209
1530,11,second,239,0.089546918869
1531,12,second,239,0.0979018211365
1532,13,second,239,0.119593143463
1533,14,second,239,0.127631187439
1534,15,second,239,0.147709131241
1535,16,second,239,0.203292131424
1536,17,second,239,0.214020967484
1537,18,second,239,0.235255002975
1538,19,second,239,0.255665063858
1539,20,second,239,0.283987998962
1540,10,second,240,0.0778729915619
1541,11,second,240,0.0891671180725
1542,12,second,240,0.103220939636
1543,13,second,240,0.115664958954
1544,14,second,240,0.126578092575
1545,15,second,240,0.145467042923
1546,16,second,240,0.190367937088
1547,17,second,240,0.210586071014
1548,18,second,240,0.237954854965
1549,19,second,240,0.273683071136
1550,20,second,240,0.285675048828
1551,10,second,241,0.0714809894562
1552,11,second,241,0.0862598419189
1553,12,second,241,0.109329938889
1554,13,second,241,0.115662097931
1555,14,second,241,0.143448829651
1556,15,second,241,0.145864963531
1557,16,second,241,0.190008878708
1558,17,second,241,0.213499069214
1559,18,second,241,0.234163045883
1560,19,second,241,0.26482796669
1561,20,second,241,0.282517910004
1562,10,second,242,0.076112985611
1563,11,second,242,0.0859231948853
1564,12,second,242,0.10108590126
1565,13,second,242,0.130955934525
1566,14,second,242,0.130733013153
1567,15,second,242,0.149616003036
1568,16,second,242,0.18757891655
1569,17,second,242,0.214251995087
1570,18,second,242,0.242197036743
1571,19,second,242,0.261343955994
1572,20,second,242,0.286371946335
1573,10,second,243,0.0739650726318
1574,11,second,243,0.0855369567871
1575,12,second,243,0.100757837296
1576,13,second,243,0.124825954437
1577,14,second,243,0.13045501709
1578,15,second,243,0.14785194397
1579,16,second,243,0.190252065659
1580,17,second,243,0.229652881622
1581,18,second,243,0.242552995682
1582,19,second,243,0.264190912247
1583,20,second,243,0.299428939819
1584,10,second,244,0.0729529857635
1585,11,second,244,0.0944330692291
1586,12,second,244,0.0992701053619
1587,13,second,244,0.121400117874
1588,14,second,244,0.140116930008
1589,15,second,244,0.148198843002
1590,16,second,244,0.195758104324
1591,17,second,244,0.211272954941
1592,18,second,244,0.235922813416
1593,19,second,244,0.269582986832
1594,20,second,244,0.304469108582
1595,10,second,245,0.0760729312897
1596,11,second,245,0.0908160209656
1597,12,second,245,0.0996789932251
1598,13,second,245,0.118782997131
1599,14,second,245,0.133815050125
1600,15,second,245,0.146903991699
1601,16,second,245,0.194720029831
1602,17,second,245,0.36346411705
1603,18,second,245,0.268623113632
1604,19,second,245,0.267489910126
1605,20,second,245,0.296341896057
1606,10,second,246,0.0818660259247
1607,11,second,246,0.0898339748383
1608,12,second,246,0.10525393486
1609,13,second,246,0.129107952118
1610,14,second,246,0.135843038559
1611,15,second,246,0.151175022125
1612,16,second,246,0.206953048706
1613,17,second,246,0.217803001404
1614,18,second,246,0.23632478714
1615,19,second,246,0.267968893051
1616,20,second,246,0.305155992508
1617,10,second,247,0.0792050361633
1618,11,second,247,0.0926737785339
1619,12,second,247,0.104834079742
1620,13,second,247,0.118865966797
1621,14,second,247,0.136773109436
1622,15,second,247,0.152422904968
1623,16,second,247,0.19167804718
1624,17,second,247,0.237388134003
1625,18,second,247,0.242215871811
1626,19,second,247,0.26747918129
1627,20,second,247,0.295519113541
1628,10,second,248,0.0799779891968
1629,11,second,248,0.095547914505
1630,12,second,248,0.10586810112
1631,13,second,248,0.115475893021
1632,14,second,248,0.14505982399
1633,15,second,248,0.156610012054
1634,16,second,248,0.196006059647
1635,17,second,248,0.222066879272
1636,18,second,248,0.242775917053
1637,19,second,248,0.270985126495
1638,20,second,248,0.308877229691
1639,10,second,249,0.0763249397278
1640,11,second,249,0.103548049927
1641,12,second,249,0.10609292984
1642,13,second,249,0.118942975998
1643,14,second,249,0.135370016098
1644,15,second,249,0.152535915375
1645,16,second,249,0.200273036957
1646,17,second,249,0.232463121414
1647,18,second,249,0.245195150375
1648,19,second,249,0.267426967621
1649,20,second,249,0.295503854752
1650,10,second,250,0.0743229389191
1651,11,second,250,0.0954370498657
1652,12,second,250,0.106317043304
1653,13,second,250,0.119832992554
1654,14,second,250,0.145976066589
1655,15,second,250,0.153454065323
1656,16,second,250,0.196716070175
1657,17,second,250,0.226840019226
1658,18,second,250,0.244663953781
1659,19,second,250,0.265990018845
1660,20,second,250,0.313059091568
1661,10,second,251,0.0818421840668
1662,11,second,251,0.0966858863831
1663,12,second,251,0.104228019714
1664,13,second,251,0.120593070984
1665,14,second,251,0.134809017181
1666,15,second,251,0.151265859604
1667,16,second,251,0.198986053467
1668,17,second,251,0.237499952316
1669,18,second,251,0.247890949249
1670,19,second,251,0.269781827927
1671,20,second,251,0.299019098282
1672,10,second,252,0.0758860111237
1673,11,second,252,0.091719865799
1674,12,second,252,0.107990980148
1675,13,second,252,0.126888990402
1676,14,second,252,0.144002914429
1677,15,second,252,0.152663946152
1678,16,second,252,0.202008962631
1679,17,second,252,0.223917007446
1680,18,second,252,0.250612020493
1681,19,second,252,0.271501064301
1682,20,second,252,0.313513040543
1683,10,second,253,0.0773561000824
1684,11,second,253,0.0900971889496
1685,12,second,253,0.110679864883
1686,13,second,253,0.120682001114
1687,14,second,253,0.134509086609
1688,15,second,253,0.154886960983
1689,16,second,253,0.202436923981
1690,17,second,253,0.240288972855
1691,18,second,253,0.247328042984
1692,19,second,253,0.270764112473
1693,20,second,253,0.299695014954
1694,10,second,254,0.0767900943756
1695,11,second,254,0.0965189933777
1696,12,second,254,0.108273983002
1697,13,second,254,0.139527082443
1698,14,second,254,0.137797117233
1699,15,second,254,0.154918909073
1700,16,second,254,0.19763302803
1701,17,second,254,0.231935977936
1702,18,second,254,0.247630119324
1703,19,second,254,0.276462078094
1704,20,second,254,0.304019927979
1705,10,second,255,0.0810809135437
1706,11,second,255,0.0980849266052
1707,12,second,255,0.107363939285
1708,13,second,255,0.126113891602
1709,14,second,255,0.136839151382
1710,15,second,255,0.153571128845
1711,16,second,255,0.207937955856
1712,17,second,255,0.242702007294
1713,18,second,255,0.246052980423
1714,19,second,255,0.276309013367
1715,20,second,255,0.298043012619
1716,10,second,256,0.0806851387024
1717,11,second,256,0.0967321395874
1718,12,second,256,0.111166000366
1719,13,second,256,0.138402938843
1720,14,second,256,0.142154932022
1721,15,second,256,0.17353105545
1722,16,second,256,0.20179605484
1723,17,second,256,0.228574991226
1724,18,second,256,0.251797914505
1725,19,second,256,0.297220945358
1726,20,second,256,0.308913946152
1727,10,second,257,0.0783019065857
1728,11,second,257,0.0952219963074
1729,12,second,257,0.112231016159
1730,13,second,257,0.125262022018
1731,14,second,257,0.142817974091
1732,15,second,257,0.153388023376
1733,16,second,257,0.212126016617
1734,17,second,257,0.232893943787
1735,18,second,257,0.250030994415
1736,19,second,257,0.280047893524
1737,20,second,257,0.300497055054
1738,10,second,258,0.0825750827789
1739,11,second,258,0.0907940864563
1740,12,second,258,0.117150783539
1741,13,second,258,0.127975940704
1742,14,second,258,0.141592979431
1743,15,second,258,0.156544923782
1744,16,second,258,0.202261924744
1745,17,second,258,0.234957933426
1746,18,second,258,0.253171920776
1747,19,second,258,0.296907901764
1748,20,second,258,0.305251836777
1749,10,second,259,0.0799939632416
1750,11,second,259,0.097069978714
1751,12,second,259,0.1090528965
1752,13,second,259,0.124931097031
1753,14,second,259,0.144551992416
1754,15,second,259,0.158276081085
1755,16,second,259,0.217171907425
1756,17,second,259,0.233025074005
1757,18,second,259,0.252027988434
1758,19,second,259,0.281941890717
1759,20,second,259,0.30501294136
1760,10,second,260,0.0862131118774
1761,11,second,260,0.0899629592896
1762,12,second,260,0.110006093979
1763,13,second,260,0.122172117233
1764,14,second,260,0.143048048019
1765,15,second,260,0.157963991165
1766,16,second,260,0.203485965729
1767,17,second,260,0.235228061676
